Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
59.166.0.2-149.171.126.1-12029-53-17,59.166.0.2,12029,149.171.126.1,53,17,17/02/2015 11:50:48 PM,991,2,2,74.0,106.0,37.0,37.0,37.0,0.0,53.0,53.0,53.0,0.0,181634.7124117053,4036.3269424823416,330.33333333333337,561.7627019777419,979.0,5.0,5.0,5.0,0.0,5.0,5.0,7.0,7.0,0.0,7.0,7.0,0,0,0,0,16,16,2018.1634712411708,2018.1634712411708,37.0,53.0,43.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,54.25,37.0,53.0,0,0,0,180,4,181634,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.6-149.171.126.8-7737-4634-17,59.166.0.6,7737,149.171.126.8,4634,17,22/01/2015 02:18:18 PM,151087,4,4,400.0,192.0,112.0,88.0,100.0,13.856406460551018,72.0,24.0,48.0,27.712812921102035,3918.272253734603,52.94962505046761,21583.85714285714,34285.78416014705,74019.0,3.0,82005.0,27335.0,47328.2883590776,81985.0,8.0,77056.0,25685.333333333336,44483.10619025309,77050.0,3.0,0,0,0,0,32,32,26.474812525233805,26.474812525233805,24.0,112.0,75.55555555555556,32.52349578040125,1057.7777777777778,0,0,0,0,0,0,0,0,1.0,85.0,100.0,48.0,0,0,0,592,8,3918,0,0,0,0,0,0,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.4-149.171.126.1-63793-25-6,59.166.0.4,63793,149.171.126.1,25,6,22/01/2015 06:15:25 PM,1307,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2295.3328232593726,653.5,919.9459223236984,1304.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,32,64,765.1109410864575,1530.221882172915,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,15928,31856,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.4-149.171.126.3-7767-80-6,59.166.0.4,7767,149.171.126.3,80,6,17/02/2015 09:47:54 PM,349,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8595.988538681948,174.5,242.5376259469858,346.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,32,64,2865.3295128939826,5730.659025787965,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,11584,8688,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.8-149.171.126.2-43038-53-17,59.166.0.8,43038,149.171.126.2,53,17,18/02/2015 05:58:48 AM,965,2,2,74.0,106.0,37.0,37.0,37.0,0.0,53.0,53.0,53.0,0.0,186528.49740932643,4145.077720207254,321.66666666666663,552.8149177919616,960.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,16,16,2072.538860103627,2072.538860103627,37.0,53.0,43.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,54.25,37.0,53.0,0,0,0,180,4,186528,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.4-149.171.126.2-1610-80-6,59.166.0.4,1610,149.171.126.2,80,6,18/02/2015 05:23:58 AM,1023552,12,15,948.0,9224.0,241.0,0.0,79.0,116.7156607081734,1448.0,0.0,614.9333333333334,676.0667197280233,9937.94159944976,26.37872819358469,39367.38461538462,195926.70121575097,999931.0,1.0,1021819.0,92892.63636363635,300889.3006074735,999931.0,3.0,1022813.0,73058.07142857142,267298.9303801628,1001720.0,1.0,0,0,0,0,392,488,11.723879197148753,14.65484899643594,0.0,1448.0,363.28571428571433,564.3898611278514,318535.91534391535,1,4,0,10,25,0,0,0,1.0,376.7407407407408,79.0,614.9333333333333,0,0,0,5086,6,493618,0,0,0,0,5792,8688,4,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.4-149.171.126.3-15500-80-6,59.166.0.4,15500,149.171.126.3,80,6,18/02/2015 03:07:36 AM,351,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8547.008547008547,175.5,243.9518395093589,348.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,32,64,2849.002849002849,5698.005698005698,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,11584,8688,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.3-149.171.126.9-2838-80-6,59.166.0.3,2838,149.171.126.9,80,6,22/01/2015 02:43:01 PM,383,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7832.89817232376,191.5,262.33661582020915,377.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,6.0,6.0,0,0,0,0,32,64,2610.9660574412533,5221.9321148825065,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,11584,8688,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.6-149.171.126.8-29425-6881-6,59.166.0.6,29425,149.171.126.8,6881,6,22/01/2015 03:13:43 PM,18164,14,15,700.0,700.0,277.0,0.0,49.99999999999999,99.13316607162618,277.0,0.0,46.66666666666666,96.39551461606104,77075.53402334287,1596.564633340674,648.7142857142858,1308.8199903713908,5302.0,1.0,17796.0,1368.9230769230771,2191.163749454403,5441.0,2.0,17687.0,1263.357142857143,2531.836657969341,8941.0,1.0,0,0,0,0,456,488,770.7553402334288,825.8092931072451,0.0,277.0,46.66666666666666,94.7189429888211,8971.67816091954,1,4,0,12,27,0,0,0,1.0,48.27586206896552,50.0,46.66666666666666,0,0,0,1400,12,117262,0,0,0,0,5792,10136,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.8-149.171.126.1-6942-43463-6,59.166.0.8,6942,149.171.126.1,43463,6,22/01/2015 12:35:53 PM,327,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9174.311926605506,163.5,225.56706319850863,323.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,32,64,3058.1039755351685,6116.207951070337,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,14480,14480,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.6-149.171.126.7-46934-53-17,59.166.0.6,46934,149.171.126.7,53,17,22/01/2015 11:32:28 AM,1129,2,2,74.0,106.0,37.0,37.0,37.0,0.0,53.0,53.0,53.0,0.0,159433.12666076174,3542.9583702391496,376.33333333333337,635.3757418514916,1110.0,8.0,11.0,11.0,0.0,11.0,11.0,8.0,8.0,0.0,8.0,8.0,0,0,0,0,16,16,1771.4791851195748,1771.4791851195748,37.0,53.0,43.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,54.25,37.0,53.0,0,0,0,180,4,159433,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.3-149.171.126.0-32730-56862-6,59.166.0.3,32730,149.171.126.0,56862,6,18/02/2015 04:32:01 AM,308,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9740.25974025974,154.0,212.1320343559643,304.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,32,64,3246.753246753247,6493.506493506494,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,52128,14480,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.2-149.171.126.9-42785-21-6,59.166.0.2,42785,149.171.126.9,21,6,17/02/2015 10:10:26 PM,211155,50,51,222.0,924.0,22.0,0.0,4.44,6.658307684726639,54.0,0.0,18.11764705882352,20.17884739902012,5427.292747034169,478.3216120859085,2111.55,12112.479982262388,91177.0,0.0,199752.0,4076.571428571429,17208.15386669936,91397.0,0.0,210627.0,4212.54,24208.065851147,171280.0,1.0,0,0,0,0,1608,1640,236.7928772702517,241.52873481565675,0.0,54.0,11.235294117647058,16.465491348823537,271.1124053581828,1,4,0,48,99,0,0,0,1.0,11.346534653465346,4.44,18.11764705882353,0,0,0,1146,48,5468,0,0,0,0,5792,20272,20,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.5-149.171.126.9-29408-6881-6,59.166.0.5,29408,149.171.126.9,6881,6,22/01/2015 01:59:34 PM,14168806,676,1275,2434.0,1574896.0,277.0,0.0,3.600591715976329,16.486589826091937,1448.0,0.0,1235.2125490196065,477.1615359567016,111324.12992315656,137.69685321402525,7266.054358974328,149786.877084584,5526387.0,1.0,14168146.0,20989.845925925933,254928.7945002429,5545457.0,1.0,14168284.0,11121.102040816324,185635.57850354616,5526818.0,1.0,0,0,0,0,21640,40808,47.71044222074888,89.98641099327635,0.0,1448.0,808.058401639344,701.8380668918572,492576.6721384992,1,4,0,696,1949,0,0,0,1.0,808.4725781650436,3.600591715976331,1235.212549019608,0,0,0,394332,318,466552,225,811,425,524965,5792,65160,108,32,4565149.0,0.0,4565149.0,4565149.0,5526387.0,0.0,5526387.0,5526387.0,Benign
59.166.0.2-149.171.126.2-39418-43845-6,59.166.0.2,39418,149.171.126.2,43845,6,17/02/2015 09:12:14 PM,329,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9118.54103343465,164.5,229.80970388562795,327.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,32,64,3039.51367781155,6079.0273556231,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,47784,14480,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.7-149.171.126.4-59451-6881-6,59.166.0.7,59451,149.171.126.4,6881,6,22/01/2015 12:19:54 PM,3415537,198,383,1210.0,460328.0,277.0,0.0,6.111111111111111,28.85563186155734,1448.0,0.0,1201.9007832898178,510.2335986671292,135128.97093487787,170.10502301687845,5888.856896551722,89254.62085154219,2146069.0,1.0,3378945.0,17152.005076142148,153867.7406777339,2158736.0,1.0,3414931.0,8939.60994764399,110114.46987229664,2148290.0,1.0,0,0,0,0,6344,12264,57.97038650144911,112.13463651542936,0.0,1448.0,793.0206185567004,702.6873663715156,493769.5348581366,1,4,0,210,579,0,0,0,1.0,794.3855421686746,6.111111111111111,1201.9007832898171,0,0,0,230769,189,379758,198,1210,383,460328,5792,33304,36,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.7-149.171.126.4-32186-53-17,59.166.0.7,32186,149.171.126.4,53,17,17/02/2015 09:37:22 PM,1013,2,2,90.0,122.0,45.0,45.0,45.0,0.0,61.0,61.0,61.0,0.0,209279.36821322804,3948.667324777888,337.66666666666663,571.8656602151709,998.0,7.0,8.0,8.0,0.0,8.0,8.0,7.0,7.0,0.0,7.0,7.0,0,0,0,0,16,16,1974.333662388944,1974.333662388944,45.0,61.0,51.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,64.25,45.0,61.0,0,0,0,212,4,209279,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.6-149.171.126.5-56311-60656-6,59.166.0.6,56311,149.171.126.5,60656,6,22/01/2015 11:38:57 AM,17423,42,43,470.0,26506.0,66.0,0.0,11.190476190476192,20.774325260080392,1328.0,0.0,616.4186046511628,650.5756144537054,1548298.226482236,4878.608735579406,207.41666666666669,330.2116228473095,1802.0,1.0,16443.0,401.0487804878048,576.5162162168343,2064.0,1.0,16935.0,403.2142857142858,567.8568840531481,2081.0,1.0,0,0,0,0,1352,1384,2410.6066693451185,2468.002066234288,0.0,1328.0,313.6744186046512,549.61491207316,302076.5515731874,1,4,0,42,83,0,0,0,1.0,317.3647058823529,11.19047619047619,616.4186046511628,0,0,0,26976,42,1666316,0,0,0,0,5792,14480,12,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.7-149.171.126.6-40236-38233-6,59.166.0.7,40236,149.171.126.6,38233,6,18/02/2015 12:19:45 AM,321,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9345.794392523365,160.5,224.1528496361356,319.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,32,64,3115.264797507788,6230.529595015576,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,28960,14480,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.9-149.171.126.7-61767-22499-6,59.166.0.9,61767,149.171.126.7,22499,6,18/02/2015 05:57:28 AM,374,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8021.390374331551,187.0,261.6295090390226,372.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,32,64,2673.7967914438505,5347.593582887701,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,14480,14480,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.1-149.171.126.9-16314-80-6,59.166.0.1,16314,149.171.126.9,80,6,22/01/2015 04:40:01 PM,1004196,10,15,948.0,9224.0,241.0,0.0,94.8,122.41532220727564,1448.0,0.0,614.9333333333334,676.0667197280233,10129.496632131575,24.895538321204224,41841.5,203957.8693865369,999393.0,2.0,1002656.0,111406.22222222222,332995.92445508164,999393.0,3.0,1003700.0,71692.85714285714,267400.80648571125,1000748.0,2.0,0,0,0,0,328,488,9.95821532848169,14.937322992722535,0.0,1448.0,391.2307692307692,576.756885191139,332648.5046153846,1,4,0,10,23,0,0,0,1.0,406.88,94.8,614.9333333333333,0,0,0,10172,12,10141,0,0,0,0,5792,8688,4,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.2-149.171.126.1-45879-80-6,59.166.0.2,45879,149.171.126.1,80,6,22/01/2015 03:18:37 PM,3383,6,7,612.0,296.0,306.0,0.0,102.0,158.0177205252626,148.0,0.0,42.285714285714285,72.21660539819146,268400.8276677505,3842.7431274017135,281.9166666666667,521.6364910432156,1845.0,3.0,909.0,181.8,280.1949321454619,644.0,3.0,2863.0,477.1666666666666,872.173472806108,2230.0,4.0,0,0,0,0,200,232,1773.5737511084835,2069.169376293231,0.0,306.0,64.85714285714286,115.0884991533152,13245.362637362638,1,4,0,4,11,0,0,0,1.0,69.84615384615384,102.0,42.285714285714285,0,0,0,908,4,408640,0,0,0,0,5792,7240,2,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.2-149.171.126.9-21625-19465-6,59.166.0.2,21625,149.171.126.9,19465,6,18/02/2015 02:12:57 AM,313,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9584.664536741211,156.5,218.4959953866432,311.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,32,64,3194.8881789137376,6389.776357827475,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,23168,14480,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.2-149.171.126.9-19867-63842-6,59.166.0.2,19867,149.171.126.9,63842,6,22/01/2015 08:49:06 AM,315,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9523.809523809525,157.5,217.08178182427008,311.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,32,64,3174.6031746031745,6349.206349206349,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20272,14480,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.9-149.171.126.8-61813-53-17,59.166.0.9,61813,149.171.126.8,53,17,18/02/2015 01:51:21 AM,1025,2,2,90.0,122.0,45.0,45.0,45.0,0.0,61.0,61.0,61.0,0.0,206829.2682926829,3902.439024390244,341.66666666666663,577.0618106696486,1008.0,8.0,9.0,9.0,0.0,9.0,9.0,8.0,8.0,0.0,8.0,8.0,0,0,0,0,16,16,1951.2195121951213,1951.2195121951213,45.0,61.0,51.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,64.25,45.0,61.0,0,0,0,212,4,206829,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.5-149.171.126.4-21884-1370-6,59.166.0.5,21884,149.171.126.4,1370,6,18/02/2015 02:47:27 AM,22274,38,39,454.0,19682.0,66.0,0.0,11.947368421052634,21.08021663617728,1300.0,0.0,504.6666666666666,613.9090594976859,904013.6481996948,3456.9453174104337,293.0789473684211,860.136125089634,6728.0,0.0,21299.0,575.6486486486485,1287.7582204102737,7023.0,0.0,21745.0,572.2368421052631,1255.3768990251392,6989.0,0.0,0,0,0,0,1224,1256,1706.0249618389155,1750.9203555715185,0.0,1300.0,258.15384615384613,497.7629717284884,247767.976023976,1,4,0,38,75,0,0,0,1.0,261.5064935064935,11.947368421052632,504.6666666666667,0,0,0,20136,38,958355,0,0,0,0,5792,14480,12,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.0-149.171.126.5-49202-45885-6,59.166.0.0,49202,149.171.126.5,45885,6,18/02/2015 05:00:30 AM,310,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9677.41935483871,155.0,216.3746750430836,308.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,32,64,3225.8064516129034,6451.612903225807,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,47784,14480,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.2-149.171.126.5-58871-5190-6,59.166.0.2,58871,149.171.126.5,5190,6,18/02/2015 06:04:13 AM,7128,22,23,792.0,1050.0,270.0,0.0,36.0,77.92059450247443,433.0,0.0,45.65217391304349,122.7183059233448,258417.5084175084,6313.131313131314,162.0,271.5382537614433,950.0,1.0,6975.0,332.1428571428572,611.55116594724,1945.0,1.0,6502.0,295.54545454545456,486.4466620076193,1679.0,1.0,0,0,0,0,712,744,3086.41975308642,3226.7115600448933,0.0,433.0,40.04347826086958,101.27036563833342,10255.686956521742,1,4,0,22,43,0,0,0,1.0,40.93333333333333,36.0,45.65217391304348,0,0,0,1842,22,345526,0,0,0,0,5792,13032,10,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.3-149.171.126.6-39528-49452-6,59.166.0.3,39528,149.171.126.6,49452,6,22/01/2015 09:37:27 AM,379,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7915.5672823219,189.5,260.92240225783604,374.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,0,0,0,0,32,64,2638.522427440633,5277.0448548812665,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,24616,14480,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.6-149.171.126.8-35908-40441-6,59.166.0.6,35908,149.171.126.8,40441,6,18/02/2015 08:12:19 AM,366,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8196.72131147541,183.0,255.9726547895302,364.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,32,64,2732.24043715847,5464.48087431694,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,28960,14480,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.4-149.171.126.2-28389-56558-6,59.166.0.4,28389,149.171.126.2,56558,6,22/01/2015 08:38:21 AM,259475,70,71,470.0,60214.0,66.0,0.0,6.714285714285716,16.93905773703584,1300.0,0.0,848.0845070422534,596.8807190356707,233872.24202717023,543.404952307544,1853.3928571428569,3983.789804227271,21810.0,1.0,253374.0,3672.08695652174,5395.240930506229,22083.0,1.0,258829.0,3697.557142857144,5398.406089604743,22091.0,1.0,0,0,0,0,2248,2280,269.77550823778785,273.62944406975623,0.0,1300.0,427.35211267605627,596.0552380178826,355281.8467685547,1,4,0,70,139,0,0,0,1.0,430.3829787234043,6.714285714285714,848.0845070422536,0,0,0,60684,70,251680,0,0,0,0,5792,14480,12,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.6-149.171.126.8-28844-25-6,59.166.0.6,28844,149.171.126.8,25,6,18/02/2015 08:21:53 AM,375,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,187.5,259.50818869546293,371.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,32,64,2666.6666666666665,5333.333333333333,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,15928,30408,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.6-149.171.126.7-27374-61529-6,59.166.0.6,27374,149.171.126.7,61529,6,22/01/2015 07:17:17 PM,220385,76,77,486.0,68178.0,66.0,0.0,6.394736842105267,16.80879051557521,1300.0,0.0,885.4285714285718,579.1302559730916,311563.8541643034,694.239626108855,1449.9013157894735,3174.476595038714,16116.0,1.0,212341.0,2831.2133333333336,4210.886756753047,16364.0,1.0,219814.0,2892.289473684211,4258.016254284897,16912.0,1.0,0,0,0,0,2440,2472,344.8510561063593,349.3885700024956,0.0,1300.0,445.87012987012986,601.0100507168979,361213.0810627282,1,4,0,76,151,0,0,0,1.0,448.7843137254902,6.394736842105263,885.4285714285714,0,0,0,68664,76,317562,0,0,0,0,5792,14480,12,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.1-149.171.126.4-46974-25-6,59.166.0.1,46974,149.171.126.4,25,6,17/02/2015 08:39:26 PM,338,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8875.739644970416,169.0,236.17366491630688,336.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,32,64,2958.579881656805,5917.15976331361,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,15928,30408,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.3-149.171.126.6-44754-21-6,59.166.0.3,44754,149.171.126.6,21,6,22/01/2015 09:14:41 AM,1062179,50,51,222.0,924.0,22.0,0.0,4.44,6.658307684726639,54.0,0.0,18.11764705882352,20.17884739902012,1078.9141943118816,95.0875511566318,10621.79,38018.28597784004,286263.0,1.0,1040750.0,21239.795918367345,55522.94004920383,286549.0,1.0,1061603.0,21232.06,64182.847131412665,340980.0,1.0,0,0,0,0,1608,1640,47.07304512704544,48.01450602958635,0.0,54.0,11.235294117647058,16.46549134882354,271.11240535818285,1,4,0,48,99,0,0,0,1.0,11.346534653465346,4.44,18.11764705882353,0,0,0,1146,48,1080,0,0,0,0,5792,20272,20,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59.166.0.1-149.171.126.5-65519-6881-6,59.166.0.1,65519,149.171.126.5,6881,6,17/02/2015 11:04:33 PM,409399,14,15,700.0,700.0,277.0,0.0,49.99999999999999,99.13316607162618,277.0,0.0,46.66666666666666,96.39551461606104,3419.6468481847783,70.83554185525611,14621.39285714286,26063.87079683333,72318.0,1.0,408345.0,31411.153846153848,51728.70794321427,155344.0,1.0,408801.0,29200.071428571428,53365.92821045781,143320.0,1.0,0,0,0,0,456,488,34.19646848184778,36.63907337340834,0.0,277.0,46.66666666666666,94.71894298882108,8971.678160919539,1,4,0,12,27,0,0,0,1.0,48.27586206896552,50.0,46.66666666666666,0,0,0,1400,12,4104,0,0,0,0,5792,10136,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
